wallet_address,date,ip address hash,twitter username,twitter id,twitter follower count,twitter account created,discord username,discord id,eth balance at registration,collab,winner,waitlist,disqualified,custom field
0xb69e9fda00649b64387996e8e757ca1537da4ca2,2022-08-06 08:52:24.145089+00:00,f27cd9de489ee503dc7960bb79ca8f7be96f9f64aa90b0610825866b,duzhengmao1,1464586309092220928,5,Sat Nov 27 13:26:13 +0000 2021,杜子腾#3217,938970552704585788,0.11015175853038768,,True,False,False,
0xd0223375d85931840a4a6e22ba57e554028a3706,2022-08-06 09:28:13.811782+00:00,7137c6152470fab3d8d6bb9cd1288bb84dcec923a220ef15c5d0f19b,xiejincheng3,1485524160289722368,143,Mon Jan 24 08:06:08 +0000 2022,ein21century#7343,932975149697863720,0.1704862729587091,,True,False,False,
0x836b655cc75d50454c813f6340fa4e52c744af11,2022-08-06 09:29:27.051326+00:00,0033979df85f511e8ac50f3ccb4f6080f21597e6e1bef6b8a32b16c3,RapirapTomarong,1379724134075101199,156,Wed Apr 07 09:14:13 +0000 2021,lapoktoy#4905,885074059740713022,0.20480290354825945,,True,False,False,
0xde1270f52fb3fa24e15358391efdb913b2b3c119,2022-08-06 09:36:36.233760+00:00,0033979df85f511e8ac50f3ccb4f6080f21597e6e1bef6b8a32b16c3,cryptopian10,1082131669258104833,149,Mon Jan 07 04:27:49 +0000 2019,cryptojtr#8125,837169530420985907,0.1340107317876442,,True,False,False,
0xa7835dca5ed50692922a895309f2cee09e9facaa,2022-08-06 09:36:44.119539+00:00,0033979df85f511e8ac50f3ccb4f6080f21597e6e1bef6b8a32b16c3,VitalikNakamo2,1082140429355630592,158,Mon Jan 07 05:02:38 +0000 2019,babybunch#4286,885074788614283324,0.1325411048447462,,True,False,False,
0x45825443b8c7c1da98b833371cc3da400b3c3460,2022-08-06 10:36:40.739099+00:00,5da29a18442854aad389a618f76366801a1fde7a29985eaeb81fbb58,bearcla70458643,1373330438081503241,204,Sat Mar 20 17:48:00 +0000 2021,bearclaw#7051,888083716163911691,0.05418609771323401,,True,False,False,
0xf5f328859ba0e3de740ff894d6a23d41dbbabaff,2022-08-06 10:45:48.386022+00:00,d54d43a7c663abc3915f9ce2a66ca5feee954b15bd046d4b8568496c,schourak16,1544785239335124994,20,Wed Jul 06 20:48:48 +0000 2022,schourak#8161,994342242762371082,0.10297350031164902,,True,False,False,
0x184b91342e3441d0e0bfe7038d31cffff3333a47,2022-08-06 10:49:00.023442+00:00,195ae0bc19d717954d5a668d9efdc1a5da62f69485c9537d3e4317c3,KueiHuaChen,1464241598,207,Tue May 28 09:20:58 +0000 2013,kueihua#3809,884599899470037063,2.243446579634735,,True,False,False,
0x52f76f9c2b777cf6b15fbaeb0d6f24ee5ac2f91b,2022-08-06 11:09:32.077242+00:00,3715a1c7851143fba8058b670c3a650d0de467a14b0bfb7f62eb2094,PerryCox007,1539125134782611456,12,Tue Jun 21 05:56:51 +0000 2022,PerryCox007#2666,940201259984621608,0.018764516278771185,,True,False,False,
0x17e10386e2aa4a0480031e212b390ae225627013,2022-08-06 11:49:58.127540+00:00,a4c0f91256e022cf046d9811df34fc8a97a8edfb27d58ab40bdc0af9,yuhsiangpeng,1420762224,7911,Sat May 11 14:37:08 +0000 2013,! ! . ⭐｜ASABULU🇹🇼｜GGDINOCLUB🌟#9723,844632375903649803,0.09993564518696789,,True,False,False,
0xfb157f7ae07ffe0e75cbdcd247590e5961a16c64,2022-08-06 11:55:35.766471+00:00,cf656d0ca44ed5770eb3f634f73a1ae06b1b0cb5410e935df2554f0c,Zodian_V,1477309645874024453,21,Sat Jan 01 16:04:14 +0000 2022,Zodian#5572,615028658461081601,0.012361983735360668,,True,False,False,
0xf9edec527853e2a40f806df736c07ddd0da7c631,2022-08-06 11:56:03.329704+00:00,cf656d0ca44ed5770eb3f634f73a1ae06b1b0cb5410e935df2554f0c,ShangoTokyo,1520292166945296391,19,Sat Apr 30 06:41:19 +0000 2022,ShangoTokyo#7983,969853238289506335,0.01193936,,True,False,False,
0x72be3613fc246261394f1beb1df50f2bb0274937,2022-08-06 12:25:16.419424+00:00,bf31624b8d24aa7c6f506da70558d707d8c9ae9c8d17e75e53f8f625,gz_aaron,875700603455889408,242,Fri Jun 16 13:04:28 +0000 2017,周星星#1683,973569752456892496,0.07010394027650092,,True,False,False,
0xb3c60d86544e47a205a06bc1c9b4b5c5563de24d,2022-08-06 12:36:43.669392+00:00,9f3bcdcd590198b69f43514b3990d4624205bca0ce8ce6867c67a3eb,LeshaPower2,1304499329680408576,143,Fri Sep 11 19:17:58 +0000 2020,Леха#7575,566187116459982869,0.023313391329772334,,True,False,False,
0x1ea2246dc2266351a9e83a2cfa8c62068ea88f20,2022-08-06 13:16:27.019893+00:00,1f116cdf4c44a6bbe27f9ddd6f96e6d634cad2da43a4022a2b0c290a,qiang1698,1531328430419357697,12,Mon May 30 17:35:30 +0000 2022,boluotang l 恒盈#4972,911163221291974687,0.3130913375001946,,True,False,False,
0xe0edc1437f3a925342c02df2a4eb7eb899431633,2022-08-06 13:48:10.951708+00:00,b6592977348f9a4ea332e135510fe6f8cd1c883b88d504cbc0e744f6,TkNFTv2,1547347476834836486,9,Wed Jul 13 22:29:47 +0000 2022,AkNFT75#0947,889481545059024897,0.2105313357924463,,True,False,False,
0x0dd4bac01f338d0d8b3d03606acef4f7ba8992b7,2022-08-06 14:19:20.588470+00:00,3d49ae4f48eabaf038b610e33e699bb554ed596ad2672c3dc501c6b6,putitasyzorras,2306993030,141,Thu Jan 23 17:55:45 +0000 2014,Roachy Soul Crew | Hello Charlie#5949,748465954471542855,0.006605145391625989,,True,False,False,
0x2f508be8ac24d694b796411b35330aab7c40e913,2022-08-06 14:25:53.102199+00:00,ba0534df1ed265253102453c6bd58a04b89a8b124a28d767d70c18f3,Blesseddd88,1444465044750680064,73,Sun Oct 03 00:51:38 +0000 2021,stefan88#8083,843741562693484596,0.2593557418254428,,True,False,False,
0x95eca88989948cf0273e97c208ed430490ca17b6,2022-08-06 14:31:47.198318+00:00,db2dcea625482474b299dfb68991227cccfc7b78a0be51548104208c,Vshen122,1547444242192089089,55,Thu Jul 14 04:54:08 +0000 2022,kell#6979,989704168623177728,0.41140775721213113,,True,False,False,
0x56689c0203157ce63ecb3c67a5ba298aeeb44098,2022-08-06 14:33:31.940941+00:00,fc72a867de00958de27ec25c876bd47909207c35c0970a62e1eeec58,Marshal15733891,1547459956756348928,54,Thu Jul 14 05:56:32 +0000 2022,VTTY#3935,989723640058761217,0.5918268163858701,,True,False,False,
0x669964af58ed1ff84f3b7b794ae113e2c952bfa3,2022-08-06 14:33:31.950426+00:00,8246e0d62c91ba013661bf3ceb1fd031c6c5c6f4e24195e5ac1ed34d,Baldwin69188383,1547448689119342592,54,Thu Jul 14 05:11:41 +0000 2022,nunu#7292,989709034309427270,0.4161284662787093,,True,False,False,
0x3cfe2e03954c65d9f6db6977e0c0543ed97db8a7,2022-08-06 14:33:31.985267+00:00,769d89d202f6ce8c4d30611e875fc54f01e30471e71c19ab0e7d6d67,Francis78288649,1547455453302759424,53,Thu Jul 14 05:38:34 +0000 2022,QUU#0713,989718332917809193,0.5906593698958156,,True,False,False,
0x3adf414410b4f1b729bf01187b1a29dfd6e9bef0,2022-08-06 14:33:31.989074+00:00,118a5a196e6acf03871550f73c6ff0b9dde9c26459645bde812d4fc6,PFPPP2,1539960122515922944,52,Thu Jun 23 13:14:44 +0000 2022,tttttttt#3618,990257496784535553,0.5479844299646829,,True,False,False,
0x2f50397dacb1d7524459e77c5b559965ca10d846,2022-08-06 14:33:32.018284+00:00,3d2b1559a6e822032668d3b2e0b79d56b446502aa0adb9ec75654ab5,nathan50391712,1547445917598396416,54,Thu Jul 14 05:00:42 +0000 2022,halen#6001,989708098082050092,0.408024442881902,,True,False,False,
0x0479a1285f699ca0bc21b43f540ca45eda63a9bf,2022-08-06 14:33:32.051275+00:00,4ce1aa0fd45348fada83ee365dade8d4ecc756f6ce59d5a7ec63bb63,Valenti04938301,1547469441436250113,52,Thu Jul 14 06:34:27 +0000 2022,OIU#2100,989730028373815367,0.6,,True,False,False,
0xab2ab1f3bb0f4ff833c2a589bfb45484f6920c52,2022-08-06 14:33:32.114624+00:00,a56d4bb157ffcefa0a37fdd72879e690ed249c335f60521131d30116,Theodor17165041,1547466008977616896,53,Thu Jul 14 06:20:29 +0000 2022,LO#4549,989726153122148382,0.599752012628991,,True,False,False,
0x088b59e2b3eb9175c876117df2641129c9ee9fe3,2022-08-06 14:33:32.383966+00:00,1b5873be12c03292f5ad3cc135ccea753df5fcef769367570f2c8a62,NFTBBB2,1539854681995988992,60,Thu Jun 23 06:15:56 +0000 2022,LA#9219,989711285719564418,0.5957270826139004,,True,False,False,
0x3630b65815634f7cd92e79e21b1914c8fe65138f,2022-08-06 14:33:32.618296+00:00,cb3aa0541e646157e83fa234dc642726e840ca6afc72c646e18cc6f9,Thomas08582756,1547470685940748288,53,Thu Jul 14 06:39:04 +0000 2022,junooo#7167,989776300636004394,0.5920703771969387,,True,False,False,
0x27918e02e98ca1ce08e061eabd6ce3c107c1fbf7,2022-08-06 14:33:33.116730+00:00,7d3e4b864b20474d34b4830275a8fc2a6d10f1ba2d59dcd053e28842,popo83336338,1539960567288700928,54,Thu Jun 23 13:16:30 +0000 2022,Ooooooooooo#6212,990259818147233862,0.5179679325182572,,True,False,False,
0xf9c909deb9cd08dd31819fcf30001d8cb2e5da27,2022-08-06 14:34:39.098832+00:00,fc72a867de00958de27ec25c876bd47909207c35c0970a62e1eeec58,slakn11,1543881138795556864,55,Mon Jul 04 08:55:35 +0000 2022,YYTTY#8458,989716189234204672,0.5446204066739866,,True,False,False,
0x94e94bcc8f0b9d66c499516f0f440750e5b0fbd9,2022-08-06 14:34:39.249655+00:00,8246e0d62c91ba013661bf3ceb1fd031c6c5c6f4e24195e5ac1ed34d,NFT888882,1539860037673385984,55,Thu Jun 23 06:37:04 +0000 2022,Veee#9746,989709956062257192,0.6148727490106625,,True,False,False,
0x05fb43f0028b1b57bb9cfe2df76b26175d08b0fc,2022-08-06 14:34:39.378040+00:00,a56d4bb157ffcefa0a37fdd72879e690ed249c335f60521131d30116,Dennis10002043,1547453915930587138,36,Thu Jul 14 05:32:36 +0000 2022,Qu#2447,989717189651230740,0.5435635792626073,,True,False,False,
0xc4726cdb6592693627b30493a48231bbf67bdb3e,2022-08-06 14:35:09.718786+00:00,769d89d202f6ce8c4d30611e875fc54f01e30471e71c19ab0e7d6d67,nfttt13,1543879830424502274,55,Mon Jul 04 08:50:28 +0000 2022,GGY#3666,989715029748252682,0.5436328946038761,,True,False,False,
0xb77b2cddd60cfd880583294c2f71bf128d55fa56,2022-08-06 14:36:44.305305+00:00,b6592977348f9a4ea332e135510fe6f8cd1c883b88d504cbc0e744f6,TomK80,1442482528909086724,87,Mon Sep 27 13:34:00 +0000 2021,Tomk80#7460,880890196739117097,0.14723914392155474,,True,False,False,
0x8f02512e87b7fcb421676cfd9fbb8bd54214d734,2022-08-06 14:39:13.962740+00:00,9ed7cdf43dc943e7486db1673e6fb2e4beb69ba9e32b38576efbb588,07cy_,933712110399270912,1007,Thu Nov 23 15:01:29 +0000 2017,07( 💎❤👏 )#2632,744093255221903372,3.9695593425807596,,True,False,False,
0xa8090f22fbf2319acdbc079b75b7e54686e0d054,2022-08-06 14:39:44.997353+00:00,e03832111fffde2dfd1d56f60bec7e67898b90930c694ca9ec321b88,nnnn41834939,1539967833786183685,48,Thu Jun 23 13:45:26 +0000 2022,maizi07#6119,891704182388695142,0.4308824932655759,,True,False,False,
0x702cbad0f319d5a6f3b21f998c416f024717a9ba,2022-08-06 14:39:45.033963+00:00,6803a45872c2229f76893eeee7bcec0efa535b23a4761b2332403775,tlisa_nf,1545674699727785986,31,Sat Jul 09 07:42:26 +0000 2022,Suoerman#1758,890622088572993597,0.510222716668902,,True,False,False,
0x21a6bf9857a8874b34ec148969e29c70c3d2130b,2022-08-06 14:39:45.225368+00:00,48762346a84c854650db353f172143f1f2f140a14d3931de9d2648ed,u22zStAAp0cZs7L,1294540288602513408,51,Sat Aug 15 07:43:57 +0000 2020,lunana#9110,890620607656521728,0.3466178694438763,,True,False,False,
0x9cae126cd3f826d8caafd4731cb718fe27e01ca2,2022-08-06 14:39:45.236341+00:00,326ad8cd1ec5d9a94806919d85e59dd137995e20ad1d34903bf625bb,nftrrr3,1539855633964572673,45,Thu Jun 23 06:19:34 +0000 2022,FaCaiGe#4317,892220384403927040,0.5510592132567687,,True,False,False,
0x9d8c44d7ca9f8ec7997aa5dfe970d5eaa0db0213,2022-08-06 14:39:45.537329+00:00,ce67c8a36c47a4b5e11bd357100234ef5c79de58d32b91ee3890e944,Mana63761716,1549775769488232449,32,Wed Jul 20 15:18:40 +0000 2022,Der Man#6972,901337582506491944,0.5786363863844786,,True,False,False,
0xf3b46ccc690b589ce4e544ef3bc4e8602fac2312,2022-08-06 14:39:45.628321+00:00,2bea0f09ebc4a08030bee5498f23d74434b503a5d6fafa2de63b0e36,SK76927066,1544599566401429504,38,Wed Jul 06 08:30:16 +0000 2022,Lucywei#9853,744093757208526848,0.510322623067305,,True,False,False,
0x2c006c818c627997ff2b26cd938948642be53cf8,2022-08-06 14:39:45.673446+00:00,a8c5043ab295a987bc5294bf5a8be395205fc45dd8bbef2a2a6ef6dc,PPPFFF93385921,1539973482280132610,44,Thu Jun 23 14:07:49 +0000 2022,hani#6485,892222545158344715,0.5431454466357228,,True,False,False,
0x8e3325f9573c9af44fd1a523cca0e914af87a6f3,2022-08-06 14:39:45.798030+00:00,b25338c3764922c922ea0cbb93cf880a0cd5fb2dadb7dfd430a43356,P6ySc,1440698617761701895,51,Wed Sep 22 15:24:58 +0000 2021,luky#8028,891701504614993961,0.2757878819274926,,True,False,False,
0xa9bbe4609d81b8b43960f4c4ac2ade7de51db8a4,2022-08-06 14:40:35.819988+00:00,9ed7cdf43dc943e7486db1673e6fb2e4beb69ba9e32b38576efbb588,MMM80137586,1539968344010280968,34,Thu Jun 23 13:47:25 +0000 2022,BIGboon#9495,901361687851057182,0.50016807981449,,True,False,False,
0x53981dd404485ab91b52ad9cf17ae6f276413e75,2022-08-06 14:40:52.155874+00:00,9ed7cdf43dc943e7486db1673e6fb2e4beb69ba9e32b38576efbb588,NFT008,1542157443618471939,34,Wed Jun 29 14:46:08 +0000 2022,NFTsell#4709,990632953073791057,0.5143362757150329,,True,False,False,
0x47d55dd42fadd3d0850954a48586026b0141b8e0,2022-08-06 14:41:09.326016+00:00,9ed7cdf43dc943e7486db1673e6fb2e4beb69ba9e32b38576efbb588,TessMillerb,1542903824863490048,35,Fri Jul 01 16:12:04 +0000 2022,XiP#5979,990876663195766845,0.5075809357706247,,True,False,False,
0xa120ad203c1f5c7854012a93b216f83e6aa3437c,2022-08-06 14:41:32.164357+00:00,9ed7cdf43dc943e7486db1673e6fb2e4beb69ba9e32b38576efbb588,Sharon62593196,1541201359403630592,35,Sun Jun 26 23:26:58 +0000 2022,LIlei#3761,989731245464387644,0.5158769100398747,,True,False,False,
0xb56e077b308778e765113da0435625df7f7e1dee,2022-08-06 14:41:49.697409+00:00,9ed7cdf43dc943e7486db1673e6fb2e4beb69ba9e32b38576efbb588,NFTCy0,1542130577448390656,35,Wed Jun 29 12:59:23 +0000 2022,TTTYYY#2466,989922333772894289,0.5169037747424412,,True,False,False,
0xbe39c2f274268e77085abb3f6c669cae0f87e352,2022-08-06 14:42:08.970630+00:00,9ed7cdf43dc943e7486db1673e6fb2e4beb69ba9e32b38576efbb588,NFTP13,1543863341835120640,34,Mon Jul 04 07:44:44 +0000 2022,TTTTTTTTTTTTT#6053,989925396663369799,0.5105215917371855,,True,False,False,
